,instruction,input,output,predict
233,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'sony silver 1080p upscaling dvd player dvpns700hs', 'description': 'sony silver 1080p upscaling dvd player dvpns700hs 1080p upscaling video output through hdmi connection bravia sync high resolution jpeg output precision cinema progressive technology precision drive child lock multi disc resume multi brand tv remote control silver finish', 'price': ''}""

Entity 2:""{\n  \""name\"": \""Sony DVP-NS57P DVD Player\"",\n  \""description\"": \""DVD+RW, DVD-RW, DVD+R, DVD-R, CD-RW, DVD video, SVCD, Video CD, JPEG, MP3 playback, 1 disc (S) progressive scan, black\"",\n  \""category\"": \""Electronics\"",\n  \""sku\"": \""DVP-NS57P\"",\n  \""brand\"": \""Sony\"",\n  \""modelno\"": \""DVP-NS57P\"",\n  \""key_features\"": [\""DVD+RW, DVD-RW, DVD+R, DVD-R, CD-RW\"", \""DVD video, SVCD, Video CD, JPEG\"", \""MP3 playback\"", \""1 disc (S) progressive scan\"", \""black\""]\n}\n""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
234,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': \""Samsung 37 'Series 4 LCD Black Flat Panel HDTV LN37A450\"", 'description': \""Samsung 37 'Series 4 LCD Black Flat Panel HDTV LN37A450 true 720p high definition resolution 16:9 widescreen aspect ratio 10,000:1 dynamic contrast ratio 6ms response time SRS Trusurround xt audio built-in digital tuner (ATSC/Clear QAM) 3 HDMI slots hidden bottom speakers swivel stand black finish\"", 'category': 'Electronics', 'sku': 'LN37A450', 'brand': 'Samsung', 'modelno': '37A450', 'key_features': ['720p high definition resolution', '16:9 widescreen aspect ratio', '10,000:1 dynamic contrast ratio', '6ms response time', 'SRS Trusurround xt audio', 'built-in digital tuner (ATSC/Clear QAM)', '3 HDMI slots', 'hidden bottom speakers', 'swivel stand', 'black finish']}""

Entity 2:""{'name': \""samsung 4 series ln32a450 32 ' lcd tv\"", 'description': \""samsung ln32a450 32 ' widescreen 720p lcd hdtv 10000:1 dynamic contrast ratio 6ms response time piano black\"", 'price': 578.0}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
235,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'sony 120gb high definition hard disk drive handycam camcorder hdrsr12', 'description': \""sony 120gb high definition hard disk drive handycam camcorder hdrsr12 1920x1080 recording face detection 5 megapixel clearvid cmos sensor bionz image processor exmor imaging sensor 12x optical/150x digital zoom 3.2 ' wide ( 16:9 ) hybrid touch panel clear photo lcd plus display dolby digital 5.1 ch recording dynamic range optimizer super nightshot infrared system x.v. color technology\"", 'price': '', 'category': 'Electronics', 'sku': 'HDRSR12', 'brand': 'Sony', 'modelno': 'HDRSR12', 'key_features': ['1920x1080 recording', 'Face Detection', '5 Megapixel ClearVID CMOS Sensor', 'BIONZ Image Processor', 'Exmor Imaging Sensor', '12x Optical/150x Digital Zoom', \""3.2' Wide (16:9) Hybrid Touch Panel\"", 'Clear Photo LCD Plus Display', 'Dolby Digital 5.1ch Recording', 'Dynamic Range Optimizer', 'Super NightShot Infrared System', 'X.V. Color Technology']}""

Entity 2:""{\n  \""name\"": \""sony handycam dcr-sr85 digital camcorder dcrsr85\"",\n  \""description\"": \""16:9 2.7 ' hybrid lcd\"",\n  \""category\"": \""Camcorder\"",\n  \""sku\"": \""DCR-SR85\"",\n  \""brand\"": \""Sony\"",\n  \""modelno\"": \""DCR-SR85\"",\n  \""key_features\"": [\""16:9 aspect ratio\"", \""2.7' Hybrid LCD\"", ...],\n  \""price\"": 375.8\n}\n""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
236,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{\n  \""name\"": \""LG Pearl Gray XL Capacity Electric Dryer DLE5955G\"",\n  \""description\"": \""7.3 cu. ft. capacity, 9 drying programs, 5 temperature levels, Precise temperature control with variable heat source, FlowSense duct clogging indicator, Upfront electronic control panel with dual LED display and dial-a-cycle, Lodecibel quiet operation, Pearl Gray finish\"",\n  \""category\"": \""Electronics\"",\n  \""sku\"": \""DLE5955G\"",\n  \""brand\"": \""LG\"",\n  \""modelno\"": \""DLE5955G\"",\n  \""key_features\"": [\""Large capacity\"", \""Multiple programs\"", \""Precise temperature control\"", \""FlowSense\"", \""Dual LED display\"", \""Dial-a-cycle\"", \""Quiet operation\"", \""Pearl Gray finish\""]\n}\n""

Entity 2:""{'name': 'Frigidaire Electric Dryer FEQ1442WH 5.8 Cubic Foot Super Capacity Drum', 'description': '', 'price': 499.0, 'category': 'Electric Dryers', 'sku': 'FEQ1442WH', 'brand': 'Frigidaire', 'modelno': 'FEQ1442WH', 'key_features': ['5.8 cubic foot super capacity drum']}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
237,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'linksys wireless-g printserver wpsm54g', 'description': 'linksys wireless-g printserver wpsm54g share a multifunction printer with everyone on your network ( works with most usb printers ) allows full access to printing , faxing , scanning and copying functions connects your printer directly to the network by 10/100 wired ethernet or 54mbps wireless-g', 'price': 99.0, 'category': 'Print Server', 'sku': 'WPSM54G', 'brand': 'Linksys', 'modelno': 'WPSM54G', 'key_features': ['Share a multifunction printer', 'Works with most USB printers', 'Full access to printing', 'Faxing', 'Scanning', 'Copying functions']}""

Entity 2:""{'name': 'linksys wpsm54g wireless-g usb print server', 'description': '1 x 10/100base-tx network , 1 x usb wi-fi ieee 802.11 b/g', 'price': '', 'category': 'Networking', 'sku': 'WPSM54G', 'brand': 'Linksys', 'modelno': 'WPSM54G', 'key_features': ['Wireless-G connectivity', 'USB interface', 'Supports 10/100Base-TX network', 'Compatible with IEEE 802.11 b/g']}""",,{'Output': 'match'},  {'Output': 'match'}
238,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'sony black 1080p upscaling dvd player dvpns700hb', 'description': 'sony black 1080p upscaling dvd player dvpns700hb 1080p upscaling video output through hdmi connection bravia sync high resolution jpeg output precision cinema progressive technology precision drive child lock multi disc resume multi brand tv remote control black finish', 'price': ''}""

Entity 2:""{\n  \""name\"": 'sony dvp-fx820 / r portable dvd player dvpfx820/r',\n  \""description\"": \""8 ' lcd dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , mp3 , jpeg playback 1 disc ( s ) red\"",\n  \""price\"": 159.94,\n  \""category\"": \""Electronics\"",\n  \""sku\"": \""DVP-FX820/R\"",\n  \""brand\"": \""Sony\"",\n  \""modelno\"": \""DVP-FX820\"",\n  \""key_features\"": [\""8\\\"" LCD Screen\"", \""DVD+RW, DVD-RW, DVD+R, DVD-R, CD-RW, DVD Video, CD-DA, MP3, JPEG Playback\"", \""1 Disc (S)\"", \""Red\""]\n}\n""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
239,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'canon deluxe soft black camera case 0716b001', 'description': 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish', 'price': '', 'category': 'Camera Cases', 'sku': '0716b001', 'brand': 'Canon', 'modelno': 'Powershot S2', 'key_features': ['Compatibility', 'Black Finish']}""

Entity 2:""{'name': 'canon powershot sx10 is digital camera 2665b001', 'description': \""canon powershot sx10 is 10 megapixel digital camera w / 20x optical zoom , 28mm wide lens , 2.5 ' lcd , motion detection , & red eye correction\"", 'price': 339.88}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
240,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'samsung s3 black multimedia player yps3jab', 'description': \""samsung s3 black multimedia player yps3jab 4 gb internal flash memory 1.8 ' tft lcd display touch-sensitive led controls multi-formats support dnse 2.0 sound engine fm tuner and recorder with presets up to 25 hours audio playback up to 4 hours video playback black finish\"", 'price': '', 'category': 'Electronics', 'sku': 'yps3jab', 'brand': 'Samsung', 'modelno': 'S3', 'key_features': ['4 GB internal flash memory', \""1.8 ' TFT LCD display\"", 'Touch-sensitive LED controls', 'Multi-formats support', 'DNSE 2.0 sound engine', 'FM tuner and recorder with presets', 'Up to 25 hours audio playback', 'Up to 4 hours video playback', 'Black finish']}""

Entity 2:""{'name': 'samsung bdp-1500 blu-ray dvd player bdp1500', 'description': '', 'price': 218.2}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
241,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'panasonic black dvd home theater sound system scpt760', 'description': 'panasonic black dvd home theater sound system scpt760 kelton subwoofer bamboo diaphragm center speakers 1080p up-conversion integrated universal dock and on-screen display for ipod ipod video playback wireless rear speaker system whisper-mode surround built-in dolby digital and dts decoder high speed 5-dvd/cd changer black finish', 'price': ''}""

Entity 2:""{'name': 'samsung htx810t home theater system htx810t', 'description': 'samsung ht-x810 2.1 soundbar home theater system', 'category': 'Electronics', 'sku': 'htx810t', 'brand': 'Samsung', 'modelno': 'HT-X810', 'key_features': ['2.1 Soundbar', 'Home Theater System', 'Samsung'], 'price': 580.14}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
242,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{\n  \""name\"": \""speck seethru blue hard shell case for 13 ' macbook mb13bluseev2\"",\n  \""description\"": \""speck seethru blue hard shell case for 13 ' macbook mb13bluseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support blue finish\"",\n  \""price\"": \""\"",\n  \""category\"": \""Laptop Cases\"",\n  \""sku\"": \""mb13bluseev2\"",\n  \""brand\"": \""Speck\"",\n  \""modelno\"": \""Seethru\"",\n  \""key_features\"": [\""Translucent hard plastic shell\"", \""Full access to all controls\"", \""Rubber feet for added support\"", \""Blue finish\""]\n}\n""

Entity 2:""{'name': \""speck products seethru case for apple 15 ' macbook pro mb15-blu-see-v2\"", 'description': 'plastic blue', 'price': 34.74}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
243,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'name': 'Olympus PS-BLS1 Lithium Ion Rechargeable Battery Li-ionPS-BLS1', 'description': 'Olympus PS-BLS1 Lithium Ion Rechargeable Battery Li-ionPS-BLS1 double your shooting time with a spare battery for the Evolt E-410', 'price': '', 'category': 'Electronics', 'sku': 'Li-ionPS-BLS1', 'brand': 'Olympus', 'modelno': 'PS-BLS1', 'key_features': ['High capacity', 'Long battery life', 'Compatibility with Evolt E-410']}""

Entity 2:""{'name': 'olympus b-90su aa/aaa size battery charger 200899', 'description': '', 'price': ''}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
